file_id,category,prompt,stage2_clip_score,stage1_clip_score,eval_prompt
n01772222_10925-3,spider,A photo of a spider,32.8125,32.861328125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_10925-6,spider,A photo of a spider,31.34765625,30.9326171875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_10951-1,spider,A photo of a spider,30.078125,30.322265625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_10951-2,spider,A photo of a spider,31.6650390625,31.7138671875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_10951-6,spider,A photo of a spider,32.71484375,33.154296875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11150-2,spider,A photo of a spider,33.740234375,33.8623046875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11150-3,spider,A photo of a spider,34.3017578125,33.4716796875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11621-7,spider,A photo of a spider,32.8369140625,33.056640625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11621-8,spider,A photo of a spider,31.2744140625,32.080078125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1171-1,spider,A photo of a spider,33.642578125,32.9345703125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1171-2,spider,A photo of a spider,33.1787109375,33.4716796875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11774-6,spider,A photo of a spider,33.447265625,33.6181640625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11817-5,spider,A photo of a spider,32.2265625,32.7880859375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_11936-7,spider,A photo of a spider,34.326171875,34.27734375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12097-3,spider,A photo of a spider,28.759765625,31.25,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12437-6,spider,A photo of a spider,31.25,31.494140625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12814-3,spider,A photo of a spider,33.2275390625,32.763671875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12924-5,spider,A photo of a spider,32.470703125,32.1044921875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12924-6,spider,A photo of a spider,31.2744140625,31.5185546875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_12992-5,spider,A photo of a spider,32.421875,32.4951171875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1552-8,spider,A photo of a spider,32.958984375,32.7392578125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1650-3,spider,A photo of a spider,30.9814453125,31.0302734375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1795-1,spider,A photo of a spider,28.955078125,29.5654296875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_1795-4,spider,A photo of a spider,30.8349609375,31.1767578125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2420-2,spider,A photo of a spider,27.63671875,29.2236328125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2857-4,spider,A photo of a spider,33.6669921875,32.6904296875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2857-5,spider,A photo of a spider,33.3251953125,33.5205078125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2885-4,spider,A photo of a spider,30.76171875,31.2744140625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2892-2,spider,A photo of a spider,32.421875,32.03125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_2935-3,spider,A photo of a spider,30.7861328125,30.4443359375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3092-2,spider,A photo of a spider,32.177734375,32.71484375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3092-5,spider,A photo of a spider,32.7392578125,32.5927734375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3430-4,spider,A photo of a spider,32.7880859375,32.5927734375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3430-5,spider,A photo of a spider,30.6396484375,31.15234375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3438-1,spider,A photo of a spider,27.05078125,26.8310546875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_3558-5,spider,A photo of a spider,30.2001953125,30.9814453125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4398-4,spider,A photo of a spider,31.3720703125,31.005859375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4398-5,spider,A photo of a spider,30.7861328125,32.1044921875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4477-4,spider,A photo of a spider,32.2998046875,32.666015625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_449-1,spider,A photo of a spider,33.8134765625,32.861328125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4754-1,spider,A photo of a spider,30.46875,31.25,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4754-2,spider,A photo of a spider,33.3251953125,34.0576171875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_4754-5,spider,A photo of a spider,31.982421875,32.03125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5140-2,spider,A photo of a spider,32.666015625,32.3974609375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5140-4,spider,A photo of a spider,34.3017578125,34.228515625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5364-5,spider,A photo of a spider,32.177734375,32.3486328125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5469-1,spider,A photo of a spider,32.12890625,31.93359375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5534-4,spider,A photo of a spider,34.423828125,34.1552734375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5534-5,spider,A photo of a spider,32.12890625,32.7392578125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5563-5,spider,A photo of a spider,30.5908203125,31.396484375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5563-6,spider,A photo of a spider,32.8857421875,32.9833984375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5740-1,spider,A photo of a spider,32.568359375,32.7880859375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5740-2,spider,A photo of a spider,33.544921875,34.4482421875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_5771-1,spider,A photo of a spider,32.177734375,31.93359375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6010-2,spider,A photo of a spider,30.7373046875,30.2490234375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6010-6,spider,A photo of a spider,32.9833984375,32.8857421875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6118-5,spider,A photo of a spider,33.7158203125,33.49609375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6379-1,spider,A photo of a spider,32.373046875,32.080078125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6379-5,spider,A photo of a spider,31.73828125,32.763671875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_668-2,spider,A photo of a spider,32.177734375,32.12890625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_668-3,spider,A photo of a spider,31.7626953125,31.689453125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6697-5,spider,A photo of a spider,30.2001953125,30.3466796875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6717-1,spider,A photo of a spider,33.1298828125,33.1787109375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6717-4,spider,A photo of a spider,28.80859375,31.34765625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6998-1,spider,A photo of a spider,34.6435546875,34.3017578125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_6998-3,spider,A photo of a spider,27.7587890625,30.419921875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_7055-4,spider,A photo of a spider,30.126953125,30.7861328125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_708-4,spider,A photo of a spider,29.8828125,31.396484375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_7570-3,spider,A photo of a spider,31.25,31.4453125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_7570-6,spider,A photo of a spider,30.859375,30.95703125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_7933-4,spider,A photo of a spider,32.51953125,32.9833984375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_7966-4,spider,A photo of a spider,28.3935546875,29.39453125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8127-5,spider,A photo of a spider,30.029296875,31.5185546875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8412-2,spider,A photo of a spider,30.7861328125,29.8828125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8412-6,spider,A photo of a spider,32.5439453125,32.5439453125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-1,spider,A photo of a spider,32.275390625,32.0556640625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-2,spider,A photo of a spider,33.3984375,33.4228515625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-3,spider,A photo of a spider,33.349609375,33.1787109375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-5,spider,A photo of a spider,33.7646484375,33.837890625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-6,spider,A photo of a spider,32.6171875,32.6904296875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8541-7,spider,A photo of a spider,31.591796875,32.080078125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8692-2,spider,A photo of a spider,32.958984375,33.0322265625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_8951-12,spider,A photo of a spider,34.9853515625,34.47265625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_9039-3,spider,A photo of a spider,32.080078125,31.34765625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_9039-5,spider,A photo of a spider,32.7392578125,32.2265625,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_954-2,spider,A photo of a spider,32.6171875,33.1787109375,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_954-5,spider,A photo of a spider,32.1533203125,32.51953125,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n01772222_9723-2,spider,A photo of a spider,29.931640625,31.0546875,"A high-quality, realistic photograph of a spider, based on the description: A photo of a spider, with natural lighting, sharp details, and accurate colors."
n03633091_12699-2,spoon,A photo of a spoon,36.3525390625,37.5,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_1273-1,spoon,A photo of a spoon,37.5732421875,39.013671875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_1273-4,spoon,A photo of a spoon,35.009765625,34.5458984375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_12914-4,spoon,A photo of a spoon,32.763671875,32.5439453125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13291-4,spoon,A photo of a spoon,36.328125,35.9375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13681-1,spoon,A photo of a spoon,33.7646484375,33.984375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13681-2,spoon,A photo of a spoon,32.1044921875,31.1767578125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13681-4,spoon,A photo of a spoon,27.05078125,27.5634765625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13757-2,spoon,A photo of a spoon,32.32421875,33.1298828125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_13757-3,spoon,A photo of a spoon,31.9091796875,32.71484375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_14746-3,spoon,A photo of a spoon,32.2998046875,33.7890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_14769-4,spoon,A photo of a spoon,25.927734375,25.8056640625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_15236-2,spoon,A photo of a spoon,27.8076171875,28.271484375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_15277-1,spoon,A photo of a spoon,34.5458984375,32.275390625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_15277-3,spoon,A photo of a spoon,35.205078125,35.4736328125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_15277-4,spoon,A photo of a spoon,31.787109375,31.4697265625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_15372-2,spoon,A photo of a spoon,34.66796875,33.49609375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_16110-3,spoon,A photo of a spoon,35.0341796875,34.5458984375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_16241-1,spoon,A photo of a spoon,29.248046875,29.296875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_16515-1,spoon,A photo of a spoon,37.98828125,37.1826171875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_16515-5,spoon,A photo of a spoon,38.96484375,38.0126953125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_16992-5,spoon,A photo of a spoon,37.5,37.060546875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_17282-4,spoon,A photo of a spoon,36.0107421875,35.5712890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_17704-2,spoon,A photo of a spoon,36.4501953125,37.1337890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n03633091_17704-3,spoon,A photo of a spoon,38.0126953125,36.669921875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_11454-1,spoon,A photo of a spoon,35.8154296875,34.9365234375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_11454-5,spoon,A photo of a spoon,32.8369140625,32.2509765625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_12943-5,spoon,A photo of a spoon,30.0537109375,29.9072265625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_14813-1,spoon,A photo of a spoon,27.197265625,27.1728515625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_17094-4,spoon,A photo of a spoon,38.4033203125,37.4755859375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_17486-1,spoon,A photo of a spoon,29.8095703125,32.1044921875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_17736-6,spoon,A photo of a spoon,28.9306640625,28.8330078125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_18149-1,spoon,A photo of a spoon,37.0849609375,37.353515625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_1969-1,spoon,A photo of a spoon,36.865234375,36.7431640625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_1969-4,spoon,A photo of a spoon,26.611328125,27.34375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_19954-1,spoon,A photo of a spoon,32.421875,33.203125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_19954-5,spoon,A photo of a spoon,38.720703125,38.76953125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_22182-6,spoon,A photo of a spoon,29.6630859375,28.515625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_3743-2,spoon,A photo of a spoon,27.8564453125,28.564453125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_4301-5,spoon,A photo of a spoon,32.91015625,31.8115234375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_9249-4,spoon,A photo of a spoon,37.353515625,37.255859375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04284002_9543-5,spoon,A photo of a spoon,28.3935546875,27.783203125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_1822-1,spoon,A photo of a spoon,37.4755859375,36.6455078125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_1822-3,spoon,A photo of a spoon,35.791015625,34.912109375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_1946-3,spoon,A photo of a spoon,31.1767578125,30.224609375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_1946-5,spoon,A photo of a spoon,39.35546875,38.916015625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2841-1,spoon,A photo of a spoon,33.6669921875,33.251953125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2841-4,spoon,A photo of a spoon,29.9560546875,30.322265625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2841-5,spoon,A photo of a spoon,31.34765625,32.1533203125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2922-1,spoon,A photo of a spoon,36.9384765625,36.0595703125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2922-5,spoon,A photo of a spoon,37.841796875,37.353515625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_2975-5,spoon,A photo of a spoon,29.541015625,29.3212890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_3683-4,spoon,A photo of a spoon,27.34375,27.1240234375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_5570-5,spoon,A photo of a spoon,32.51953125,34.619140625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_6127-1,spoon,A photo of a spoon,32.6171875,32.12890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_6127-2,spoon,A photo of a spoon,23.49853515625,23.10791015625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_6642-3,spoon,A photo of a spoon,27.099609375,26.46484375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_833-1,spoon,A photo of a spoon,31.73828125,31.5185546875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_833-3,spoon,A photo of a spoon,32.0556640625,31.8603515625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04350769_9981-2,spoon,A photo of a spoon,36.62109375,36.42578125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_1665-2,spoon,A photo of a spoon,29.736328125,29.6875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_1665-4,spoon,A photo of a spoon,38.330078125,37.4755859375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_2505-2,spoon,A photo of a spoon,38.7939453125,38.916015625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_284-1,spoon,A photo of a spoon,37.841796875,39.35546875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_332-1,spoon,A photo of a spoon,36.5478515625,35.9130859375,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_3444-1,spoon,A photo of a spoon,37.451171875,38.37890625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_378-4,spoon,A photo of a spoon,35.3271484375,35.6201171875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_378-6,spoon,A photo of a spoon,37.4267578125,38.28125,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_3815-2,spoon,A photo of a spoon,39.55078125,39.16015625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_3815-5,spoon,A photo of a spoon,27.685546875,27.9296875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_3831-3,spoon,A photo of a spoon,37.3291015625,36.2060546875,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_4367-6,spoon,A photo of a spoon,36.0595703125,35.400390625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
n04597913_5286-3,spoon,A photo of a spoon,26.6357421875,26.9775390625,"A high-quality, realistic photograph of a spoon, based on the description: A photo of a spoon, with natural lighting, sharp details, and accurate colors."
